947:Eulipotyphla Soricidae Sorex Sorex jacksoni 6.01
948:Eulipotyphla Soricidae Sorex Sorex caecutiens 6.3
949:Eulipotyphla Soricidae Sorex Sorex granarius 6.39
950:Eulipotyphla Soricidae Sorex Sorex monticolus 6.92
951:Eulipotyphla Soricidae Sorex Sorex neomexicanus 7
952:Eulipotyphla Soricidae Sorex Sorex oreopolus 7
953:Eulipotyphla Soricidae Sorex Sorex sclateri 7
954:Eulipotyphla Soricidae Sorex Sorex stizodon 7
955:Eulipotyphla Soricidae Sorex Sorex emarginatus 7
956:Eulipotyphla Soricidae Sorex Sorex ventralis 7
957:Eulipotyphla Soricidae Sorex Sorex maritimensis 7.2
958:Eulipotyphla Soricidae Sorex Sorex cansulus 7.3254183239
959:Eulipotyphla Soricidae Sorex Sorex cylindricauda 7.3254183239
960:Eulipotyphla Soricidae Sorex Sorex kozlovi 7.3254183239
961:Eulipotyphla Soricidae Sorex Sorex leucogaster 7.3254183239
962:Eulipotyphla Soricidae Sorex Sorex sinalis 7.3254183239
963:Eulipotyphla Soricidae Sorex Sorex pribilofensis 7.3254183239
964:Eulipotyphla Soricidae Sorex Sorex bedfordiae 7.3254183239
965:Eulipotyphla Soricidae Sorex Sorex camtschatica 7.3254183239
966:Eulipotyphla Soricidae Sorex Sorex planiceps 7.3254183239
967:Eulipotyphla Soricidae Sorex Sorex portenkoi 7.3254183239
968:Eulipotyphla Soricidae Sorex Sorex thibetanus 7.3254183239
969:Eulipotyphla Soricidae Sorex Sorex rohweri 7.3254183239
970:Eulipotyphla Soricidae Sorex Sorex arunchi 7.3254183239
971:Eulipotyphla Soricidae Sorex Sorex ixtlanensis 7.3254183239
972:Eulipotyphla Soricidae Sorex Sorex yukonicus 7.3254183239
973:Eulipotyphla Soricidae Sorex Sorex mediopua 7.3254183239
974:Eulipotyphla Soricidae Sorex Sorex orizabae 7.3254183239
975:Eulipotyphla Soricidae Sorex Sorex veraecrucis 7.3254183239
976:Eulipotyphla Soricidae Sorex Sorex antinorii 7.3254183239
977:Eulipotyphla Soricidae Sorex Sorex veraepacis 7.5
978:Eulipotyphla Soricidae Sorex Sorex excelsus 7.5
979:Eulipotyphla Soricidae Sorex Sorex tundrensis 7.65
980:Eulipotyphla Soricidae Sorex Sorex asper 7.945
981:Eulipotyphla Soricidae Sorex Sorex alpinus 8.04
982:Eulipotyphla Soricidae Sorex Sorex daphaenodon 8.1
983:Eulipotyphla Soricidae Sorex Sorex buchariensis 8.1573405564
984:Eulipotyphla Soricidae Sorex Sorex satunini 8.1573405564
985:Eulipotyphla Soricidae Sorex Sorex samniticus 8.24
986:Eulipotyphla Soricidae Sorex Sorex sonomae 8.3
987:Eulipotyphla Soricidae Sorex Sorex bairdi 8.33
988:Eulipotyphla Soricidae Sorex Sorex macrodon 8.61
989:Eulipotyphla Soricidae Sylvisorex Sylvisorex vulcanorum 3.49
990:Eulipotyphla Soricidae Sylvisorex Sylvisorex johnstoni 3.19
991:Eulipotyphla Soricidae Sylvisorex Sylvisorex granti 4
992:Eulipotyphla Soricidae Sylvisorex Sylvisorex howelli 4.317
993:Eulipotyphla Soricidae Notiosorex Notiosorex crawfordi 4.79
994:Eulipotyphla Soricidae Notiosorex Notiosorex cockrumi 5.035
995:Eulipotyphla Soricidae Notiosorex Notiosorex villai 5.035
996:Eulipotyphla Soricidae Sylvisorex Sylvisorex konganensis 5.15
997:Eulipotyphla Soricidae Notiosorex Notiosorex evotis 5.28
998:Eulipotyphla Soricidae Chodsigoa Chodsigoa salenskii 5.49
999:Eulipotyphla Soricidae Sylvisorex Sylvisorex camerunensis 5.5
1000:Eulipotyphla Soricidae Episoriculus Episoriculus caudatus 6.27
1001:Eulipotyphla Soricidae Episoriculus Episoriculus fumidus 6.95
1002:Eulipotyphla Soricidae Chodsigoa Chodsigoa parca 8
1003:Eulipotyphla Soricidae Blarinella Blarinella griselda 8
1004:Eulipotyphla Soricidae Myosorex Myosorex eisentrauti 8.1573405564
1005:Eulipotyphla Soricidae Myosorex Myosorex okuensis 8.1573405564
1006:Eulipotyphla Soricidae Myosorex Myosorex sclateri 8.1573405564
1007:Eulipotyphla Soricidae Paracrocidura Paracrocidura maxima 8.1573405564
1008:Eulipotyphla Soricidae Solisorex Solisorex pearsoni 8.1573405564
1009:Eulipotyphla Soricidae Sylvisorex Sylvisorex isabellae 8.1573405564
1010:Eulipotyphla Soricidae Chodsigoa Chodsigoa hypsibia 8.1573405564
1011:Eulipotyphla Soricidae Chodsigoa Chodsigoa lamula 8.1573405564
1012:Eulipotyphla Soricidae Episoriculus Episoriculus macrurus 8.1573405564
1013:Eulipotyphla Soricidae Anourosorex Anourosorex yamashinai 8.1573405564
1014:Eulipotyphla Soricidae Sylvisorex Sylvisorex oriundus 8.2955018246
1015:Eulipotyphla Soricidae Sylvisorex Sylvisorex pluvialis 8.2955018246
1016:Eulipotyphla Soricidae Surdisorex Surdisorex polulus 8.99
1017:Eulipotyphla Soricidae Myosorex Myosorex babaulti 9.1303092243
1018:Eulipotyphla Soricidae Myosorex Myosorex geata 9.34
1019:Eulipotyphla Soricidae Episoriculus Episoriculus leucops 9.35
1020:Eulipotyphla Soricidae Chodsigoa Chodsigoa caovansunga 9.7129362226
1021:Eulipotyphla Soricidae Chodsigoa Chodsigoa parva 9.7129362226
1022:Eulipotyphla Soricidae Chodsigoa Chodsigoa sodalis 9.7129362226
1023:Eulipotyphla Soricidae Crocidura Crocidura fulvastra 10
1024:Eulipotyphla Soricidae Crocidura Crocidura buettikoferi 10
1025:Eulipotyphla Soricidae Crocidura Crocidura arispa 10
1026:Eulipotyphla Soricidae Crocidura Crocidura miya 10.2
1027:Eulipotyphla Soricidae Crocidura Crocidura dsinezumi 10.21
1028:Eulipotyphla Soricidae Crocidura Crocidura foetida 10.25
1029:Eulipotyphla Soricidae Crocidura Crocidura hildegardeae 10.28
1030:Eulipotyphla Soricidae Crocidura Crocidura mariquensis 10.35
1031:Eulipotyphla Soricidae Crocidura Crocidura beatus 10.55
1032:Eulipotyphla Soricidae Crocidura Crocidura grayi 10.7
1033:Eulipotyphla Soricidae Crocidura Crocidura roosevelti 11
1034:Eulipotyphla Soricidae Crocidura Crocidura desperata 11.1
1035:Eulipotyphla Soricidae Crocidura Crocidura negrina 11.33
1036:Eulipotyphla Soricidae Crocidura Crocidura xantippe 11.4
1037:Eulipotyphla Soricidae Crocidura Crocidura somalica 11.5
1038:Eulipotyphla Soricidae Crocidura Crocidura nigrofusca 11.75
1039:Eulipotyphla Soricidae Crocidura Crocidura polia 11.7928964338
1040:Eulipotyphla Soricidae Crocidura Crocidura selina 11.7928964338
1041:Eulipotyphla Soricidae Crocidura Crocidura armenica 11.7928964338
1042:Eulipotyphla Soricidae Crocidura Crocidura floweri 11.7928964338
1043:Eulipotyphla Soricidae Crocidura Crocidura grandis 11.7928964338
1044:Eulipotyphla Soricidae Crocidura Crocidura mindorus 11.7928964338
1045:Eulipotyphla Soricidae Crocidura Crocidura pergrisea 11.7928964338
1046:Eulipotyphla Soricidae Crocidura Crocidura susiana 11.7928964338
1047:Eulipotyphla Soricidae Crocidura Crocidura tenuis 11.7928964338
1048:Eulipotyphla Soricidae Crocidura Crocidura erica 11.7928964338
1049:Eulipotyphla Soricidae Crocidura Crocidura fischeri 11.7928964338
1050:Eulipotyphla Soricidae Crocidura Crocidura macowi 11.7928964338
1051:Eulipotyphla Soricidae Crocidura Crocidura pitmani 11.7928964338
1052:Eulipotyphla Soricidae Crocidura Crocidura gmelini 11.7928964338
1053:Eulipotyphla Soricidae Crocidura Crocidura pullata 11.7928964338
1054:Eulipotyphla Soricidae Crocidura Crocidura zaphiri 11.7928964338
1055:Eulipotyphla Soricidae Crocidura Crocidura hilliana 11.7928964338
1056:Eulipotyphla Soricidae Crocidura Crocidura wuchihensis 11.7928964338
1057:Eulipotyphla Soricidae Crocidura Crocidura caspica 11.7928964338
1058:Eulipotyphla Soricidae Crocidura Crocidura vosmaeri 11.7928964338
1059:Eulipotyphla Soricidae Crocidura Crocidura hikmiya 11.7928964338
1060:Eulipotyphla Soricidae Crocidura Crocidura virgata 11.7928964338
1061:Eulipotyphla Soricidae Crocidura Crocidura katinka 11.7928964338
1062:Eulipotyphla Soricidae Crocidura Crocidura musseri 11.7928964338
1063:Eulipotyphla Soricidae Crocidura Crocidura ramona 11.7928964338
1064:Eulipotyphla Soricidae Crocidura Crocidura hutanis 11.7928964338
1065:Eulipotyphla Soricidae Crocidura Crocidura rapax 11.7928964338
1066:Eulyplotiphla Soricidae Crocidura Crocidura dhofarensis 11.7928964338
1067:Eulipotyphla Soricidae Crocidura Crocidura usambarae 11.83
1068:Eulipotyphla Soricidae Crocidura Crocidura fuliginosa 12
1069:Eulipotyphla Soricidae Crocidura Crocidura tansaniana 12
1070:Eulipotyphla Soricidae Crocidura Crocidura malayana 12
1071:Eulipotyphla Soricidae Crocidura Crocidura orientalis 12
1072:Eulipotyphla Soricidae Crocidura Crocidura brunnea 12
1073:Eulipotyphla Soricidae Crocidura Crocidura negligens 12
1074:Eulipotyphla Soricidae Crocidura Crocidura lepidura 12
1075:Eulipotyphla Soricidae Crocidura Crocidura jenkinsi 12.6
1076:Eulipotyphla Soricidae Crocidura Crocidura nigripes 13.2
1077:Eulipotyphla Soricidae Crocidura Crocidura grassei 13.5
1078:Eulipotyphla Soricidae Crocidura Crocidura telfordi 13.6
1079:Eulipotyphla Soricidae Crocidura Crocidura kivuana 13.6592721083
1080:Eulipotyphla Soricidae Crocidura Crocidura eisentrauti 13.7806776899
1081:Eulipotyphla Soricidae Crocidura Crocidura luna 13.83
1082:Eulipotyphla Soricidae Crocidura Crocidura maurisca 14
1083:Eulipotyphla Soricidae Crocidura Crocidura rhoditis 14
1084:Eulipotyphla Soricidae Crocidura Crocidura attenuata 14.265
1085:Eulipotyphla Soricidae Crocidura Crocidura orii 14.4
1086:Eulipotyphla Soricidae Crocidura Crocidura raineyi 14.49
1087:Eulipotyphla Soricidae Crocidura Crocidura fumosa 14.49
1088:Eulipotyphla Soricidae Crocidura Crocidura zimmeri 14.49
1089:Eulipotyphla Soricidae Crocidura Crocidura montis 14.49
1090:Eulipotyphla Soricidae Crocidura Crocidura turba 14.49
1091:Eulipotyphla Soricidae Crocidura Crocidura tanakae 14.5
1092:Eulipotyphla Soricidae Crocidura Crocidura lasiura 14.8
1093:Eulipotyphla Soricidae Crocidura Crocidura nimbae 15.502
1094:Eulipotyphla Soricidae Crocidura Crocidura hirta 15.8
1095:Eulipotyphla Soricidae Crocidura Crocidura monax 16
1096:Eulipotyphla Soricidae Crocidura Crocidura ultima 16
1097:Eulipotyphla Soricidae Crocidura Crocidura niobe 16
1098:Eulipotyphla Soricidae Crocidura Crocidura batesi 16.49
1099:Eulipotyphla Soricidae Crocidura Crocidura viaria 16.49
1100:Eulipotyphla Soricidae Crocidura Crocidura poensis 17.05
1101:Eulipotyphla Soricidae Crocidura Crocidura theresae 17.6
1102:Eulipotyphla Soricidae Crocidura Crocidura elongata 17.8
1103:Eulipotyphla Soricidae Crocidura Crocidura littoralis 18.61
1104:Eulipotyphla Soricidae Crocidura Crocidura longipes 19.3
1105:Eulipotyphla Soricidae Crocidura Crocidura nigricans 20
1106:Eulipotyphla Soricidae Crocidura Crocidura lamottei 20.5
1107:Eulipotyphla Soricidae Crocidura Crocidura andamanensis 20.98
1108:Eulipotyphla Soricidae Crocidura Crocidura foxi 21
1109:Eulipotyphla Soricidae Crocidura Crocidura grandiceps 23
1110:Eulipotyphla Soricidae Crocidura Crocidura nigeriae 23
1111:Eulipotyphla Soricidae Crocidura Crocidura wimmeri 23.5
1112:Eulipotyphla Soricidae Crocidura Crocidura mutesae 23.91
1113:Eulipotyphla Soricidae Crocidura Crocidura nicobarica 28.9
1114:Eulipotyphla Soricidae Crocidura Crocidura flavescens 31.22
1115:Eulipotyphla Soricidae Crocidura Crocidura olivieri 34.42
1116:Eulipotyphla Soricidae Crocidura Crocidura sibirica 73
1117:Eulipotyphla Soricidae Crocidura Crocidura goliath 87.92
1118:Rodentia Cricetidae Myodes Myodes californicus 18.3
1119:Rodentia Cricetidae Myodes Myodes rutilus 19.94
1120:Rodentia Cricetidae Myodes Myodes centralis 31.8016685063
1121:Rodentia Cricetidae Myodes Myodes rufocanus 36.43
1122:Rodentia Cricetidae Myodes Myodes regulus 46.2586120398
1123:Rodentia Cricetidae Myodes Myodes shanseius 46.2586120398
1124:Rodentia Cricetidae Myodes Myodes andersoni 46.2586120398
1125:Rodentia Cricetidae Myodes Myodes rex 46.2586120398
1126:Rodentia Muridae Mus Mus orangiae 6
1127:Rodentia Muridae Mus Mus indutus 6.15
1128:Rodentia Muridae Mus Mus baoulei 6.42
1129:Rodentia Muridae Mus Mus setzeri 6.65
1130:Rodentia Muridae Mus Mus musculoides 8.23
1131:Rodentia Muridae Mus Mus haussa 8.45
1132:Rodentia Muridae Mus Mus bufo 8.88
1133:Rodentia Muridae Mus Mus terricolor 9
1134:Rodentia Cricetidae Dicrostonyx Dicrostonyx nunatakensis 54.4
1135:Rodentia Cricetidae Dicrostonyx Dicrostonyx nelsoni 55
1136:Rodentia Cricetidae Dicrostonyx Dicrostonyx richardsoni 55
1137:Rodentia Cricetidae Dicrostonyx Dicrostonyx hudsonius 57
1138:Rodentia Cricetidae Dicrostonyx Dicrostonyx vinogradovi 59.7683333333
1139:Rodentia Cricetidae Dicrostonyx Dicrostonyx unalascensis 59.7683333333
1140:Rodentia Muridae Thallomys Thallomys nigricauda 124.49
1141:Rodentia Muridae Thallomys Thallomys loringi 81.5
1142:Rodentia Muridae Thallomys Thallomys shortridgei 94.5633333333
1143:Eulipotyphla Soricidae Neomys Neomys teres 12.854
1144:Rodentia Nesomyidae Saccostomus Saccostomus mearnsi 64.91
1145:Dasyuromorphia Dasyuridae Ningaui Ningaui yvonneae 11
1146:Dasyuromorphia Dasyuridae Ningaui Ningaui timealeyi 6.37
1147:Rodentia Muridae Chiropodomys Chiropodomys calamianensis 28.9
1148:Rodentia Muridae Chiropodomys Chiropodomys major 28.9
1149:Rodentia Muridae Chiropodomys Chiropodomys muroides 28.9
1150:Rodentia Muridae Chiropodomys Chiropodomys pusillus 28.9
1151:Rodentia Muridae Chiropodomys Chiropodomys karlkoopmani 29.1
1152:Rodentia Cricetidae Hylaeamys Hylaeamys perenensis 46.2586120398
1153:Rodentia Cricetidae Hylaeamys Hylaeamys laticeps 49.11
1154:Rodentia Cricetidae Hylaeamys Hylaeamys oniscus 52.71727801
1155:Rodentia Cricetidae Hylaeamys Hylaeamys tatei 52.71727801
1156:Rodentia Cricetidae Hylaeamys Hylaeamys acritus 52.71727801
1157:Rodentia Cricetidae Hylaeamys Hylaeamys yunganus 60.5005
1158:Rodentia Muridae Lemniscomys Lemniscomys barbarus 26.15
1159:Rodentia Muridae Lemniscomys Lemniscomys macculus 26.5
1160:Rodentia Muridae Lemniscomys Lemniscomys zebra 26.51
1161:Rodentia Muridae Lemniscomys Lemniscomys linulus 30.38
1162:Rodentia Muridae Lemniscomys Lemniscomys bellieri 32.56
1163:Rodentia Muridae Lemniscomys Lemniscomys hoogstraali 37.0433333333
1164:Rodentia Muridae Lemniscomys Lemniscomys roseveari 37.0433333333
1165:Rodentia Muridae Lemniscomys Lemniscomys mittendorfi 41.85
1166:Rodentia Muridae Lemniscomys Lemniscomys rosalia 49.92
1167:Rodentia Muridae Lemniscomys Lemniscomys griselda 55.87
1168:Rodentia Caviidae Galea Galea monasteriensis 399.0833333333
1169:Rodentia Caviidae Galea Galea flavidens 450
1170:Rodentia Muridae Rattus Rattus niobe 45.07
1171:Rodentia Muridae Rattus Rattus pococki 46
1172:Rodentia Muridae Rattus Rattus arrogans 46
1173:Rodentia Muridae Rattus Rattus exulans 50.63
1174:Rodentia Muridae Rattus Rattus hainaldi 63.8538880368
1175:Rodentia Muridae Rattus Rattus mollicomulus 63.8538880368
1176:Rodentia Muridae Rattus Rattus satarae 63.8538880368
1177:Rodentia Muridae Rattus Rattus richardsoni 64.29
1178:Rodentia Muridae Rattus Rattus vandeuseni 67.24
1179:Rodentia Muridae Rattus Rattus omichlodes 70.02
1180:Rodentia Muridae Rattus Rattus osgoodi 93
1181:Rodentia Muridae Rattus Rattus verecundus 97.02
1182:Rodentia Muridae Rattus Rattus nitidus 100.02
1183:Rodentia Muridae Rattus Rattus losea 104.63
1184:Rodentia Muridae Rattus Rattus baluensis 107.5
1185:Rodentia Muridae Rattus Rattus tiomanicus 119.29
1186:Rodentia Muridae Rattus Rattus ranjiniae 120
1187:Rodentia Muridae Rattus Rattus burrus 127
1188:Rodentia Muridae Rattus Rattus simalurensis 127
1189:Rodentia Muridae Rattus Rattus elaphinus 131.35
1190:Rodentia Muridae Rattus Rattus novaeguineae 133
1191:Rodentia Muridae Rattus Rattus montanus 136
1192:Rodentia Muridae Rattus Rattus pyctoris 136
1193:Rodentia Muridae Rattus Rattus andamanensis 140
1194:Rodentia Muridae Rattus Rattus tanezumi 140.84
1195:Rodentia Muridae Rattus Rattus colletti 146.48
1196:Rodentia Muridae Rattus Rattus hoffmanni 147
1197:Rodentia Muridae Rattus Rattus morotaiensis 148.25
1198:Rodentia Muridae Rattus Rattus steini 151.17
1199:Rodentia Muridae Rattus Rattus giluwensis 156.8354332822
1200:Rodentia Muridae Rattus Rattus tawitawiensis 156.8354332822
1201:Rodentia Muridae Rattus Rattus adustus 156.8354332822
1202:Rodentia Muridae Rattus Rattus bontanus 156.8354332822
1203:Rodentia Muridae Rattus Rattus enganus 156.8354332822
1204:Rodentia Muridae Rattus Rattus koopmani 156.8354332822
1205:Rodentia Muridae Rattus Rattus korinchi 156.8354332822
1206:Rodentia Muridae Rattus Rattus mindorensis 156.8354332822
1207:Rodentia Muridae Rattus Rattus pelurus 156.8354332822
1208:Rodentia Muridae Rattus Rattus timorensis 156.8354332822
1209:Rodentia Muridae Rattus Rattus arfakienis 156.8354332822
1210:Rodentia Muridae Rattus Rattus blangorum 156.8354332822
1211:Rodentia Muridae Rattus Rattus salocco 156.8354332822
1212:Rodentia Muridae Rattus Rattus sordidus 157.5
1213:Rodentia Muridae Rattus Rattus hoogerwerfi 165
1214:Rodentia Muridae Rattus Rattus argentiventer 165.37
1215:Rodentia Muridae Rattus Rattus tunneyi 169.29
1216:Rodentia Muridae Rattus Rattus praetor 194.43
1217:Rodentia Muridae Rattus Rattus annandalei 197.49
1218:Rodentia Muridae Rattus Rattus leucopus 200.89
1219:Rodentia Muridae Rattus Rattus marmosurus 217
1220:Rodentia Muridae Rattus Rattus villosissimus 221.76
1221:Rodentia Muridae Rattus Rattus lugens 224
1222:Rodentia Muridae Rattus Rattus mordax 230
1223:Rodentia Muridae Rattus Rattus everetti 253.53
1224:Rodentia Muridae Rattus Rattus xanthurus 303
1225:Rodentia Muridae Rattus Rattus feliceus 306
1226:Rodentia Muridae Rattus Rattus stoicus 323
1227:Rodentia Muridae Rattus Rattus jobiensis 380
1228:Rodentia Muridae Rattus Rattus palmarum 491
1229:Dasyuromorphia Dasyuridae Sminthopsis Sminthopsis youngsoni 11.14
1230:Dasyuromorphia Dasyuridae Sminthopsis Sminthopsis dolichura 14.39
1231:Dasyuromorphia Dasyuridae Sminthopsis Sminthopsis hirtipes 15
1232:Dasyuromorphia Dasyuridae Sminthopsis Sminthopsis archeri 16
1233:Dasyuromorphia Dasyuridae Sminthopsis Sminthopsis griseoventer 17.5
1234:Dasyuromorphia Dasyuridae Sminthopsis Sminthopsis longicaudata 18
1235:Dasyuromorphia Dasyuridae Sminthopsis Sminthopsis gilberti 19.5
1236:Dasyuromorphia Dasyuridae Sminthopsis Sminthopsis fuliginosus 22.2138888889
1237:Dasyuromorphia Dasyuridae Sminthopsis Sminthopsis bindi 22.2138888889
1238:Dasyuromorphia Dasyuridae Sminthopsis Sminthopsis aitkeni 22.5
1239:Dasyuromorphia Dasyuridae Sminthopsis Sminthopsis butleri 25
1240:Dasyuromorphia Dasyuridae Sminthopsis Sminthopsis granulipes 25
1241:Dasyuromorphia Dasyuridae Sminthopsis Sminthopsis psammophila 33.5
1242:Dasyuromorphia Dasyuridae Sminthopsis Sminthopsis douglasi 54.99
1243:Rodentia Muridae Psammomys Psammomys vexillaris 102.15
1244:Didelphimorphia Didelphidae Didelphis Didelphis pernigra 904.003
1245:Didelphimorphia Didelphidae Didelphis Didelphis imperfecta 904.003
1246:Didelphimorphia Didelphidae Didelphis Didelphis aurita 1105.88
1247:Rodentia Muridae Apodemus Apodemus uralensis 18.26
1248:Rodentia Muridae Apodemus Apodemus witherbyi 20.66
1249:Rodentia Muridae Apodemus Apodemus rusiges 21.5
1250:Rodentia Muridae Apodemus Apodemus draco 22.25
1251:Rodentia Muridae Apodemus Apodemus semotus 25.77
1252:Rodentia Muridae Apodemus Apodemus ponticus 26.7
1253:Rodentia Muridae Apodemus Apodemus alpicola 28.055
1254:Rodentia Muridae Apodemus Apodemus peninsulae 32.9
1255:Rodentia Muridae Apodemus Apodemus chevrieri 32.9
1256:Rodentia Muridae Apodemus Apodemus latronum 35.2
1257:Rodentia Muridae Apodemus Apodemus gurkha 39.9
1258:Rodentia Muridae Apodemus Apodemus speciosus 43.75
1259:Rodentia Muridae Apodemus Apodemus mystacinus 43.84
1260:Rodentia Muridae Apodemus Apodemus hyrcanicus 63.8538880368
1261:Rodentia Muridae Apodemus Apodemus pallipes 63.8538880368
1262:Rodentia Muridae Apodemus Apodemus epimelas 63.8538880368
1263:Rodentia Muridae Grammomys Grammomys minnae 35.99
1264:Rodentia Muridae Grammomys Grammomys macmillani 37.01
1265:Rodentia Muridae Grammomys Grammomys ibeanus 41.19
1266:Rodentia Muridae Grammomys Grammomys cometes 45
1267:Rodentia Muridae Grammomys Grammomys aridulus 47.3472220092
1268:Rodentia Muridae Grammomys Grammomys buntingi 47.3472220092
1269:Rodentia Muridae Grammomys Grammomys caniceps 47.3472220092
1270:Rodentia Muridae Grammomys Grammomys kuru 50.03
1271:Rodentia Muridae Grammomys Grammomys dryas 63.8538880368
1272:Rodentia Muridae Grammomys Grammomys gigas 63.8538880368
1273:Didelphimorphia Didelphidae Marmosa Marmosa lepida 14
1274:Didelphimorphia Didelphidae Marmosa Marmosa tyleriana 32.4
1275:Didelphimorphia Didelphidae Marmosa Marmosa murina 36.28
1276:Didelphimorphia Didelphidae Marmosa Marmosa xerophila 46.2
1277:Didelphimorphia Didelphidae Marmosa Marmosa andersoni 47.4
1278:Didelphimorphia Didelphidae Marmosa Marmosa mexicana 49.06
1279:Didelphimorphia Didelphidae Marmosa Marmosa rubra 62.99
1280:Didelphimorphia Didelphidae Marmosa Marmosa quichua 66.61034
1281:Rodentia Cricetidae Scotinomys Scotinomys teguina 11.59
1282:Rodentia Cricetidae Salinomys Salinomys delicatus 11.75
1283:Rodentia Cricetidae Akodon Akodon bogotensis 12.99
1284:Rodentia Cricetidae Microryzomys Microryzomys altissimus 13.49
1285:Rodentia Cricetidae Microryzomys Microryzomys minutus 13.49
1286:Rodentia Cricetidae Calomys Calomys tener 13.8
1287:Rodentia Cricetidae Calomys Calomys laucha 14
1288:Rodentia Cricetidae Scotinomys Scotinomys xerampelinus 15.07
1289:Rodentia Cricetidae Neacomys Neacomys guianae 15.87
1290:Rodentia Cricetidae Paralomys Paralomys gerbillus 17.4
1291:Rodentia Cricetidae Neacomys Neacomys pictus 17.9566666667
1292:Rodentia Cricetidae Neacomys Neacomys paracou 17.9566666667
1293:Rodentia Cricetidae Neacomys Neacomys minutus 17.9566666667
1294:Rodentia Cricetidae Neacomys Neacomys musseri 17.9566666667
1295:Rodentia Cricetidae Neacomys Neacomys dubosti 17.9566666667
1296:Rodentia Cricetidae Neacomys Neacomys tenuipes 19
1297:Rodentia Cricetidae Chilomys Chilomys instans 19
1298:Rodentia Cricetidae Neacomys Neacomys spinosus 19
1299:Rodentia Cricetidae Akodon Akodon aliquantulus 19.3
1300:Rodentia Cricetidae Eothenomys Eothenomys melanogaster 19.59
1301:Rodentia Cricetidae Thaptomys Thaptomys nigrita 19.9
1302:Rodentia Cricetidae Calomys Calomys sorellus 20
1303:Rodentia Cricetidae Phyllotis Phyllotis amicus 20.19
1304:Rodentia Cricetidae Calomys Calomys musculinus 20.2
1305:Rodentia Cricetidae Oligoryzomys Oligoryzomys nigripes 20.33
1306:Rodentia Cricetidae Calomys Calomys lepidus 20.59
1307:Rodentia Cricetidae Akodon Akodon lutescens 20.69
1308:Rodentia Cricetidae Rhagomys Rhagomys longilingua 21.2
1309:Rodentia Cricetidae Rhagomys Rhagomys rufescens 21.2
1310:Rodentia Cricetidae Synaptomys Synaptomys borealis 21.3
1311:Rodentia Cricetidae Notiomys Notiomys edwardsii 21.3
1312:Rodentia Cricetidae Oligoryzomys Oligoryzomys flavescens 21.3
1313:Rodentia Cricetidae Eothenomys Eothenomys olitor 22
1314:Rodentia Cricetidae Cricetulus Cricetulus longicaudatus 22.1
1315:Rodentia Cricetidae Hyperacrius Hyperacrius fertilis 22.25
1316:Rodentia Cricetidae Arborimus Arborimus longicaudus 22.39
1317:Rodentia Cricetidae Oligoryzomys Oligoryzomys microtis 22.5
1318:Rodentia Cricetidae Caryomys Caryomys eva 22.5
1319:Rodentia Cricetidae Oligoryzomys Oligoryzomys fornesi 22.5
1320:Rodentia Cricetidae Akodon Akodon fumeus 22.69
1321:Rodentia Cricetidae Ochrotomys Ochrotomys nuttalli 22.81
1322:Rodentia Cricetidae Cricetulus Cricetulus barabensis 22.85
1323:Rodentia Cricetidae Juliomys Juliomys rimofrons 22.9
1324:Rodentia Cricetidae Juliomys Juliomys pictipes 22.9
1325:Rodentia Cricetidae Akodon Akodon philipmyersi 23
1326:Rodentia Cricetidae Arborimus Arborimus albipes 23
1327:Rodentia Cricetidae Oligoryzomys Oligoryzomys chacoensis 23
1328:Rodentia Cricetidae Cricetulus Cricetulus sokolovi 23
1329:Rodentia Cricetidae Caryomys Caryomys inez 23.5
1330:Rodentia Cricetidae Akodon Akodon mimus 23.99
1331:Rodentia Cricetidae Thalpomys Thalpomys cerradensis 23.99
1332:Rodentia Cricetidae Thalpomys Thalpomys lasiotis 23.99
1333:Rodentia Cricetidae Abrothrix Abrothrix olivaceus 24.52
1334:Rodentia Cricetidae Abrothrix Abrothrix sanborni 24.7
1335:Rodentia Cricetidae Akodon Akodon affinis 24.89
1336:Rodentia Cricetidae Abrothrix Abrothrix andinus 24.91
1337:Rodentia Cricetidae Oligoryzomys Oligoryzomys fulvescens 25
1338:Rodentia Cricetidae Tscherskia Tscherskia triton 25
1339:Rodentia Cricetidae Phenacomys Phenacomys intermedius 25.2
1340:Rodentia Cricetidae Oligoryzomys Oligoryzomys andinus 25.2
1341:Rodentia Cricetidae Oligoryzomys Oligoryzomys arenalis 25.2
1342:Rodentia Cricetidae Oligoryzomys Oligoryzomys destructor 25.2
1343:Rodentia Cricetidae Oligoryzomys Oligoryzomys griseolus 25.2
1344:Rodentia Cricetidae Oligoryzomys Oligoryzomys magellanicus 25.2
1345:Rodentia Cricetidae Akodon Akodon azarae 25.27
1346:Rodentia Cricetidae Andalgalomys Andalgalomys pearsoni 25.4
1347:Rodentia Cricetidae Akodon Akodon leucolimnaeus 25.5
1348:Rodentia Cricetidae Akodon Akodon albiventer 25.95
1349:Rodentia Cricetidae Eolagurus Eolagurus luteus 26
1350:Rodentia Cricetidae Deltamys Deltamys kempi 26.4
1351:Rodentia Cricetidae Akodon Akodon lindberghi 26.4
1352:Rodentia Cricetidae Scolomys Scolomys melanops 26.5
1353:Rodentia Cricetidae Scolomys Scolomys ucayalensis 26.5
1354:Rodentia Cricetidae Oligoryzomys Oligoryzomys stramineus 26.5599074693
